load_type,pieces,origin_city,destination_city,fuel_surcharge_rate,actual_duration_hours,primary_freight_type,weight_kg,distance_km,fuel_quantity_liters,avg_fuel_price_aud_per_liter,total_fuel_cost_aud,revenue_aud,fuel_surcharge_aud,base_rate_per_km_aud,annual_revenue_potential_aud
Dry Van,1,Seattle,Houston,0.26,43.0,General,14626.99315539,3495.48648,2206.136948,1.9530579250332196,4380.95625,8319.15,1016.496,2.1139100500826427,7294734.0
Refrigerated,12,Las Vegas,New York,0.21,42.8,Food/Beverage,18354.16165968,4121.51974,1538.012083,2.0065527908469623,3059.2875,7252.937999999999,968.0579999999999,1.7000758074738713,2698734.6
Refrigerated,11,Chicago,Los Angeles,0.29,33.7,Automotive,15523.745270880001,3223.5080199999998,1651.952924,2.1077637561056797,3507.13125,8507.07,1045.566,2.8521008612226124,1876755.5999999999
Dry Van,23,Miami,Dallas,0.17,24.7,Automotive,10187.684630200001,2053.51784,976.2572389999999,1.8435915792476902,1787.1562500000002,5190.804,390.45599999999996,2.6060372575092896,3533380.1999999997
Refrigerated,15,Seattle,Indianapolis,0.33,42.7,Food/Beverage,10664.41021107,3455.25298,2331.8125600000003,2.0620289479871396,4788.3,9360.269999999999,1275.3179999999998,2.7738078964047372,3463192.8
Dry Van,16,Minneapolis,Houston,0.21,19.4,Consumer Goods,13899.88458628,1956.95744,1713.276566,2.047829693481023,3545.5875000000005,6072.552,459.648,3.0757950464165433,5255969.399999999
Refrigerated,10,Minneapolis,Los Angeles,0.3,34.7,Automotive,8954.82056854,2814.73566,2480.957714,2.1427665695393623,5353.44375,7717.086,944.46,2.661960803807772,3603321.0
Refrigerated,27,Columbus,Minneapolis,0.2,11.5,Automotive,16842.33829047,1158.7248,1280.225662,2.2377034455977025,2942.4,3028.2119999999995,259.2,2.9303938260404885,523485.0
Dry Van,21,New York,Columbus,0.24,10.0,Automotive,14485.01874358,880.30898,1572.0807730000001,1.8396289965948203,2944.9687500000005,1717.704,236.304,1.8902158648887122,8881592.4
Refrigerated,12,Memphis,Minneapolis,0.34,14.8,Food/Beverage,9864.72686276,1293.90936,1182.183543,2.1822272884575247,2513.175,2696.346,492.048,1.8231076093305327,5063351.399999999
Dry Van,5,Columbus,Portland,0.34,38.7,Retail,16741.64078433,3752.98088,1740.152977,2.2461652106376855,3828.4312499999996,9738.918,1427.184,3.0086867908583645,3952711.8
Refrigerated,17,Memphis,Los Angeles,0.25,35.3,Food/Beverage,9881.50978045,2961.1856,895.249465,2.2809616395581984,2039.9812500000003,6228.612,828.0,2.0691712130438566,8488324.799999999
Dry Van,18,Phoenix,Kansas City,0.19,23.6,Consumer Goods,18303.359314240002,1937.64536,610.5866330000001,1.9218525866418699,1173.45,4344.912,411.768,2.3935277815750555,6628615.2
Dry Van,22,Kansas City,Los Angeles,0.19,28.6,Consumer Goods,16427.30127192,2505.74238,1832.1384400000002,2.074412018777358,3846.7499999999995,5583.240000000001,532.494,2.2481265611990007,8081049.6
Refrigerated,10,Seattle,Charlotte,0.34,46.3,Consumer Goods,15430.30524266,4221.29882,1231.393873,2.1295579606964634,2513.4375,11112.119999999997,1605.276,2.762623187145041,1364968.8
Refrigerated,13,Dallas,Indianapolis,0.17,14.0,Electronics,10557.81600412,1413.00052,3268.322994,1.9773287437820473,6499.55625,3357.0899999999997,268.66799999999995,2.1810183056408214,2493203.4
Refrigerated,28,Miami,Philadelphia,0.32,22.4,Retail,7472.02711101,1890.9745,2105.823583,1.9954905809410346,4241.493750000001,5943.221999999999,676.8,2.7738078964047372,3952711.8
Refrigerated,23,Portland,Detroit,0.2,36.3,Retail,9254.64512511,3635.49906,1261.6771529999999,1.9372075944217404,2446.48125,8739.233999999999,813.24,2.2257571426796074,2269893.6
Refrigerated,16,Seattle,Houston,0.26,39.7,General,8940.3056127,3495.48648,744.590147,2.343372316340898,1744.85625,6438.6359999999995,1016.496,2.1139100500826427,7899940.8
Dry Van,24,Miami,Dallas,0.17,25.6,Retail,12137.224636460001,2053.51784,876.3224150000001,2.1866026401367353,1925.04375,5716.98,390.45599999999996,2.6060372575092896,4714414.2
Dry Van,27,Miami,Philadelphia,0.32,18.9,Consumer Goods,5252.5996446,1890.9745,240.75207600000002,2.132860112907188,513.4875000000001,5175.324,676.8,2.7738078964047372,5191169.399999999
Dry Van,6,Kansas City,Los Angeles,0.19,29.1,General,14071.79609451,2505.74238,333.11608,1.7499755640736405,582.9375,5579.172,532.494,2.2481265611990007,4787127.0
Refrigerated,17,New York,Philadelphia,0.17,1.6,General,9423.38148675,148.05928,2327.648609,2.150493605712459,5025.05625,292.75199999999995,28.152,1.80073819081114,7466005.8
Refrigerated,7,Atlanta,Miami,0.22,12.7,Food/Beverage,17811.21159279,1121.70998,1366.53301,1.7790345035280195,2436.0375,2529.108,276.012,2.3264195260168763,426157.2
Refrigerated,5,Chicago,Portland,0.19,33.7,Automotive,19217.80153216,3246.03878,1243.885726,2.0220729062373692,2491.3125,6228.954,689.814,2.0579865037841603,857628.0
Refrigerated,24,Philadelphia,Seattle,0.17,43.2,Retail,13154.63232237,4391.88886,1808.290357,2.1178765972510245,3789.3,12862.818,835.074,2.79617731492413,8456823.0
Dry Van,2,Minneapolis,Los Angeles,0.3,29.3,Food/Beverage,6487.73166811,2814.73566,1931.316182,2.070944758956097,4046.1000000000004,7212.6539999999995,944.46,2.661960803807772,1024403.3999999999
Refrigerated,27,Charlotte,Memphis,0.23,11.9,General,15545.06411227,960.77598,,,,2672.838,247.158,2.6060372575092896,5063943.6
Dry Van,27,Columbus,Portland,0.34,38.2,Consumer Goods,17260.550455610002,3752.98088,827.112085,2.2648636475309143,1854.7500000000002,11538.180000000002,1427.184,3.0086867908583645,1475753.4
Dry Van,17,Memphis,Minneapolis,0.34,12.6,Automotive,6725.41406999,1293.90936,1080.734555,2.2071585376484975,2387.2499999999995,2316.8880000000004,492.048,1.8231076093305327,1003496.3999999999
Dry Van,27,Houston,Detroit,0.32,21.8,Retail,13367.3671439,2045.4711399999999,698.786686,1.8227880203201239,1273.74375,5294.844,732.096,2.6060372575092896,1087630.2
Dry Van,16,Denver,Kansas City,0.29,12.0,General,15873.918580520001,1029.9776,489.45351300000004,1.996151011383179,977.0250000000001,2477.718,334.08,2.4494513278735384,7466005.8
Refrigerated,4,Philadelphia,New York,0.15,1.9,Electronics,10942.00874151,148.05928,2334.083806,1.9985037948333206,4585.612499999999,454.734,24.840000000000003,3.12053388345533,5276273.399999999
Dry Van,22,Columbus,Philadelphia,0.16,8.2,Consumer Goods,18856.288413270002,766.04584,316.08173500000004,1.7316486193041176,547.35,1981.3139999999999,137.088,2.3040501074974835,836555.4
Refrigerated,11,Phoenix,Kansas City,0.19,19.7,Food/Beverage,17303.18813839,1937.64536,1217.387856,2.2994536919382575,2862.5625,4775.634,411.768,2.3935277815750555,7106448.6
Refrigerated,10,Dallas,Denver,0.15,12.3,Automotive,17765.398763420002,1226.31708,894.8709240000001,2.2197892698545205,2033.1187499999999,4096.926,205.73999999999998,2.9303938260404885,5439272.399999999
Refrigerated,9,Memphis,Los Angeles,0.25,35.5,Food/Beverage,13796.46552592,2961.1856,1099.283064,1.8113955951931229,2018.9999999999998,5671.9439999999995,828.0,2.0691712130438566,8625088.799999999
Refrigerated,1,Memphis,Minneapolis,0.34,14.4,Consumer Goods,14409.72241016,1293.90936,,,,2505.672,492.048,1.8231076093305327,352652.39999999997
Refrigerated,14,Memphis,Minneapolis,0.34,16.8,Retail,11342.98439659,1293.90936,2533.574913,2.1263383622910066,5419.5,2039.3999999999999,492.048,1.8231076093305327,3898186.1999999997
Refrigerated,13,Portland,Detroit,0.2,36.6,Automotive,13167.33290873,3635.49906,,,,8519.382,813.24,2.2257571426796074,1876755.5999999999
Refrigerated,16,Seattle,Indianapolis,0.33,37.6,Electronics,13363.73840494,3455.25298,2110.744616,2.145738506529015,4475.53125,9919.818,1275.3179999999998,2.7738078964047372,6197556.6
Refrigerated,21,Charlotte,Portland,0.31,45.0,Automotive,5140.56232921,4227.73618,928.5610730000001,1.81461519359858,1691.41875,12729.96,1465.866,3.0086867908583645,3056297.4
Refrigerated,20,Las Vegas,Kansas City,0.24,24.1,General,7101.44214472,2109.84474,881.2434480000001,2.175788091646611,1932.24375,7239.096,566.352,3.031056209377757,7899940.8
Dry Van,15,Miami,Denver,0.28,31.0,Automotive,20325.92769207,3192.93056,514.8157600000001,2.1804111047416264,1139.3625,6976.187999999999,999.9359999999999,1.9237699926678016,3849904.8
Refrigerated,4,Houston,Detroit,0.32,25.1,Consumer Goods,15362.71997953,2045.4711399999999,,,,5178.456,732.096,2.6060372575092896,2219725.8
Dry Van,24,Seattle,Houston,0.26,35.0,Automotive,4753.6480376,3495.48648,472.04062700000003,2.2413358130295,1058.00625,7275.599999999999,1016.496,2.1139100500826427,942822.0
Refrigerated,20,Seattle,Indianapolis,0.33,44.4,Consumer Goods,13579.19478069,3455.25298,2741.393922,2.206663214816889,5949.206249999999,9014.057999999999,1275.3179999999998,2.7738078964047372,5460539.399999999
Refrigerated,12,Detroit,Houston,0.33,20.3,Food/Beverage,16485.81468765,2045.4711399999999,983.0709770000002,2.2096351518065416,2139.8250000000003,3958.1099999999997,754.9739999999999,2.2593112704586975,4714889.399999999
Refrigerated,9,Las Vegas,New York,0.21,42.1,Consumer Goods,9953.63096728,4121.51974,276.71347099999997,2.411231544271294,667.2187500000001,7803.809999999999,968.0579999999999,1.7000758074738713,4475536.2
Dry Van,9,Memphis,Minneapolis,0.34,15.1,Automotive,7871.18839661,1293.90936,782.065706,1.7588913750425976,1390.6312500000001,2334.258,492.048,1.8231076093305327,5615946.0
Refrigerated,3,Philadelphia,Seattle,0.17,47.0,Electronics,10883.04173341,4391.88886,475.068955,1.905011610367173,890.08125,10708.793999999998,835.074,2.79617731492413,4144491.0
Refrigerated,4,Denver,Kansas City,0.29,10.5,Electronics,15570.465284990001,1029.9776,704.843342,2.193784821195062,1546.275,2847.132,334.08,2.4494513278735384,4016617.1999999997
Refrigerated,2,Columbus,Portland,0.34,46.2,Food/Beverage,17825.27295626,3752.98088,1516.813787,2.028512103048283,3100.6874999999995,10241.946,1427.184,3.0086867908583645,7106448.6
Refrigerated,26,Columbus,Philadelphia,0.16,9.0,Retail,13434.49881466,766.04584,1993.0183650000001,1.8734347798521165,3615.01875,1600.398,137.088,2.3040501074974835,8885818.799999999
Dry Van,16,Miami,Philadelphia,0.32,22.7,Retail,5310.65946796,1890.9745,,,,4696.056,676.8,2.7738078964047372,4782609.0
Dry Van,10,Columbus,Kansas City,0.24,14.5,Food/Beverage,8685.38670076,1145.85008,920.611712,1.959992444675742,1789.9312499999999,2193.57,307.584,2.1698335963811255,4934899.8
Dry Van,24,Chicago,Charlotte,0.28,14.1,General,17170.28557398,1086.3045,1154.171509,2.0212473681846883,2223.50625,2604.4919999999997,340.2,2.3823430723153587,7294734.0
Refrigerated,14,Columbus,Los Angeles,0.22,39.6,Retail,9264.62415725,3651.59246,933.482106,2.154901978913777,2019.5437499999998,11099.717999999999,898.524,3.0646103371568474,5941152.0
Dry Van,24,Houston,Detroit,0.32,22.4,Automotive,16751.1662241,2045.4711399999999,1275.304629,1.8951051537349983,2378.4187500000003,5214.491999999999,732.096,2.6060372575092896,4938679.8
Dry Van,24,Kansas City,Los Angeles,0.19,25.2,General,19273.1398013,2505.74238,1893.462082,2.0941011013338056,4009.14375,5795.55,532.494,2.2481265611990007,5824504.8
Dry Van,17,Philadelphia,Indianapolis,0.28,12.9,Consumer Goods,13334.708493260001,1078.2578,1870.371081,2.0947202548733164,3975.675,2579.4,337.67999999999995,2.3152348167571795,5792776.2
Dry Van,3,Houston,Detroit,0.32,26.7,Electronics,11970.75623667,2045.4711399999999,,,,4904.964,732.096,2.6060372575092896,1532833.2
Refrigerated,9,Columbus,Los Angeles,0.22,35.2,Consumer Goods,11920.4074836,3651.59246,2026.3299729999999,2.1034379367096294,4284.825,9837.09,898.524,3.0646103371568474,8811048.6
Refrigerated,20,Houston,Portland,0.28,41.0,Retail,18908.45153582,3392.48872,2097.1171400000003,1.9056059977651032,4062.3,9077.94,1062.432,2.740253768625648,8484199.2
Dry Van,23,Las Vegas,Dallas,0.28,21.0,Electronics,9766.29731847,1977.87886,1670.501433,2.136698864852156,3639.9,4118.22,619.416,1.8902158648887122,8794067.4
Dry Van,11,Dallas,Indianapolis,0.17,15.0,Retail,19077.18789746,1413.00052,487.56080800000007,2.2116164431329763,1078.29375,2729.9700000000003,268.66799999999995,2.1810183056408214,1603686.5999999999
Dry Van,14,Minneapolis,Houston,0.21,23.6,Retail,9185.2454925,1956.95744,984.2066000000001,2.105617357168708,2053.21875,6409.709999999999,459.648,3.0757950464165433,2175987.6
Dry Van,8,Kansas City,Atlanta,0.27,14.2,Food/Beverage,14510.87350867,1250.45718,779.0373780000001,2.2252378210022163,1753.6124999999997,3557.6459999999997,377.622,2.628406676028683,7011063.0
Refrigerated,21,Kansas City,Miami,0.25,23.5,Consumer Goods,12295.528373590001,2299.74686,863.4520210000002,2.0746596801931627,1823.55,6727.7339999999995,643.05,2.807362024183827,2216478.6
Dry Van,10,Columbus,Philadelphia,0.16,9.6,General,13084.32550502,766.04584,914.176515,1.9842632634245696,1799.8125,1885.5,137.088,2.3040501074974835,7466005.8
Dry Van,26,Kansas City,Charlotte,0.3,15.2,Automotive,20094.141991,1482.20214,782.444247,1.9334926731846747,1525.425,3957.1379999999995,497.34000000000003,2.740253768625648,5439272.399999999
Dry Van,1,Phoenix,Kansas City,0.19,21.4,Food/Beverage,16725.76505138,1937.64536,,,,4320.8099999999995,411.768,2.3935277815750555,6740595.0
Refrigerated,18,Columbus,Kansas City,0.24,12.6,Electronics,4753.6480376,1145.85008,1358.96219,2.118991073622144,2874.75,2620.9619999999995,307.584,2.1698335963811255,2493203.4
Refrigerated,28,Portland,Seattle,0.24,2.7,Food/Beverage,5881.73226179,268.75978,,,,689.6160000000001,72.14399999999999,2.706699640846558,3463192.8
Refrigerated,16,Seattle,Charlotte,0.34,43.9,Electronics,5325.628016170001,4221.29882,,,,10830.816,1605.276,2.762623187145041,507679.19999999995
Refrigerated,12,Houston,Detroit,0.32,21.6,Retail,6118.9610713,2045.4711399999999,1200.732052,1.8893263873662298,2229.9937499999996,4749.696,732.096,2.6060372575092896,3898186.1999999997
Dry Van,22,Memphis,Minneapolis,0.34,12.6,Retail,12072.36092755,1293.90936,1590.250741,1.8366570596051681,2916.0750000000003,2038.158,492.048,1.8231076093305327,8885818.799999999
Dry Van,8,Houston,Memphis,0.29,9.1,Food/Beverage,11556.62640286,896.40238,937.646057,1.946618728222306,1840.8375,1850.9939999999997,290.754,2.1810183056408214,2698734.6
Dry Van,10,Dallas,Indianapolis,0.17,16.4,Consumer Goods,20346.33934872,1413.00052,2000.967726,1.9677937792735793,3903.99375,2619.5399999999995,268.66799999999995,2.1810183056408214,5255969.399999999
Dry Van,10,Atlanta,Miami,0.22,14.3,Retail,4972.73315231,1121.70998,403.146165,1.9337403346004791,779.5875,2446.038,276.012,2.3264195260168763,4555576.8
Refrigerated,9,Phoenix,Kansas City,0.19,24.0,Automotive,9714.13419592,1937.64536,727.177261,2.191803529868627,1593.8249999999998,4266.179999999999,411.768,2.3935277815750555,7365164.399999999
Dry Van,22,Chicago,Charlotte,0.28,13.1,Automotive,19595.190384,1086.3045,2362.474381,1.9032779804565423,4498.05,2831.958,340.2,2.3823430723153587,2903895.0
Dry Van,2,Seattle,Indianapolis,0.33,35.8,Electronics,11969.39545956,3455.25298,1770.057716,1.9063737481540968,3412.0687499999995,10981.475999999999,1275.3179999999998,2.7738078964047372,5722765.2
Dry Van,2,Houston,Seattle,0.34,35.2,General,16262.19364924,3495.48648,1068.621243,2.240097505950478,2324.49375,6210.702,1329.264,1.9796935389662844,8796799.799999999
Dry Van,28,Phoenix,Denver,0.21,13.3,Automotive,18058.419434440002,1083.08582,502.32390699999996,2.258176789304197,1134.3375,1775.4479999999999,254.394,1.9014005741484086,2438582.4
Dry Van,16,Phoenix,Philadelphia,0.19,39.7,Food/Beverage,8360.614563840001,3844.71326,1073.9208170000002,2.2588372197463418,2480.2500000000005,12036.833999999999,817.038,3.031056209377757,1567720.8
Dry Van,17,Miami,Philadelphia,0.32,21.7,Retail,12290.08526515,1890.9745,1123.131147,2.40132508763912,2697.3,5355.594,676.8,2.7738078964047372,8456823.0
Refrigerated,15,Houston,Seattle,0.34,35.4,Consumer Goods,9676.03243684,3495.48648,1171.584395,2.039244097733138,2412.99375,7072.686,1329.264,1.9796935389662844,8877583.799999999
Dry Van,13,Houston,Memphis,0.29,9.9,Automotive,18723.38584886,896.40238,1687.535778,2.114202952916593,3588.2999999999997,1954.188,290.754,2.1810183056408214,3056297.4
Dry Van,8,Las Vegas,New York,0.21,52.0,Electronics,6251.41004334,4121.51974,615.507666,2.301765198485765,1416.75,6100.182,968.0579999999999,1.7000758074738713,6469266.6
Dry Van,7,Miami,Denver,0.28,33.5,Retail,9579.8708544,3192.93056,637.4630440000001,2.0055621451837453,1278.46875,6124.373999999999,999.9359999999999,1.9237699926678016,3898186.1999999997
Dry Van,4,Seattle,Indianapolis,0.33,43.4,Retail,14174.7615625,3455.25298,2843.2214510000003,2.1558926245769943,6251.812500000001,8878.697999999999,1275.3179999999998,2.7738078964047372,8772591.6
Refrigerated,6,Kansas City,Los Angeles,0.19,32.3,Electronics,16626.88191472,2505.74238,1111.7749170000002,2.1581215773192337,2404.48125,6018.371999999999,532.494,2.2481265611990007,6197556.6
Dry Van,8,Kansas City,Charlotte,0.3,18.3,Consumer Goods,13355.573742280001,1482.20214,972.471829,1.9448850983116752,1909.81875,4142.034,497.34000000000003,2.740253768625648,6937020.0
Refrigerated,25,Chicago,Charlotte,0.28,10.4,Automotive,10179.51996754,1086.3045,641.248454,2.3057277811386347,1478.55,2974.302,340.2,2.3823430723153587,7766010.0
Dry Van,28,Houston,Detroit,0.32,24.4,Electronics,11059.942757710001,2045.4711399999999,772.980722,2.0526178141865743,1525.6875000000002,5284.241999999999,732.096,2.6060372575092896,2493203.4
Refrigerated,21,Houston,Portland,0.28,35.2,General,9524.98617763,3392.48872,1889.2981310000002,1.9836441098850586,3747.1875,8131.338,1062.432,2.740253768625648,545509.7999999999
Dry Van,23,Columbus,Kansas City,0.24,12.4,Retail,16789.26798318,1145.85008,1366.154469,2.018192877389768,2761.875,2328.228,307.584,2.1698335963811255,8134399.8
Dry Van,9,Charlotte,Portland,0.31,43.4,Electronics,10547.38337961,4227.73618,2244.369589,1.9464205990896624,4391.925,11249.676,1465.866,3.0086867908583645,4144491.0
Dry Van,17,Miami,Seattle,0.18,61.9,General,9704.60875615,5054.93694,670.396111,2.2418311358611085,1502.9062499999998,8250.75,1017.6839999999999,1.8454770278499257,4715785.8
Refrigerated,8,Detroit,Houston,0.33,20.3,General,11545.740185980001,2045.4711399999999,919.4760890000001,2.1251826090172528,1935.1125,4761.396,754.9739999999999,2.2593112704586975,1773210.5999999999
Refrigerated,3,Columbus,Los Angeles,0.22,48.0,General,15066.52416192,3651.59246,1037.20234,2.2326676634763474,2235.05625,11384.243999999999,898.524,3.0646103371568474,7899940.8
Refrigerated,21,Houston,Memphis,0.29,10.1,Electronics,13681.253063940001,896.40238,,,,1790.064,290.754,2.1810183056408214,3335938.1999999997
Refrigerated,24,Seattle,Charlotte,0.34,49.1,Retail,12747.306374110001,4221.29882,796.0717230000001,2.3651665209316826,1883.8125000000002,10759.446,1605.276,2.762623187145041,7552726.199999999
Dry Van,16,Dallas,Indianapolis,0.17,13.8,Electronics,6724.96047762,1413.00052,,,,2739.042,268.66799999999995,2.1810183056408214,6197556.6
Dry Van,6,Chicago,Los Angeles,0.29,41.8,General,20201.18979032,3223.5080199999998,967.929337,2.2542142066513273,2173.2749999999996,8396.658,1045.566,2.8521008612226124,5063943.6
Refrigerated,27,Seattle,Houston,0.26,36.1,Food/Beverage,6516.761579790001,3495.48648,1168.934608,1.9411701770746101,2258.2687499999997,6528.834,1016.496,2.1139100500826427,1261787.4
Refrigerated,20,Columbus,Minneapolis,0.2,12.1,Automotive,13121.97367173,1158.7248,,,,3461.76,259.2,2.9303938260404885,1003496.3999999999
